Word,Tag,Lemma
EFTA-samningnum,nkeþgs,Efta-samningur
",",",",","
mörgum,lkfþsf,margur
söluskattsstigum,nkfþ,söluskattsstigi
?,?,?
,,
Og,c,og
hvað,fshen,hver
yrði,svg3eþ,verða
þá,aa,þá
söluskatturinn,nkeng,söluskattur
orðinn,sþgken,verða
hár,lkensf,hár
",",",",","
þegar,c,þegar
þessi,faken,þessi
samningur,nken,samningur
er,sfg3en,vera
kominn,sþgken,koma
til,ae,til
fullra,lvfesf,fullur
framkvæmda,nvfe,framkvæmd
",",",",","
hvað,fshen,hver
yrði,svg3eþ,verða
hann,fpken,hann
þá,aa,þá
mörg,lhfnsf,margur
prósent,nhfn,prósent
?,?,?
,,
Hvernig,aa,hvernig
yrði,svg3eþ,verða
hann,fpken,hann
þá,aa,þá
í,aþ,í
samanburði,nkeþ,samanburður
við,ao,við
þann,fakeo,sá
skatt,nkeo,skattur
",",",",","
sem,ct,sem
tíðkast,sfm3en,tíðka
í,aþ,í
nágrannalöndum,nhfþ,nágrannaland
okkar,fp1fe,ég
?,?,?
,,
Ég,fp1en,ég
held,sfg1en,halda
",",",",","
að,c,að
hæstv.,nvee,hæstv.
fjmrh.,nken,fjmrh.
verði,svg3en,verða
að,cn,að
gera,sng,gera
sér,fpveþ,sig
það,fphen,það
ljóst,lhensf,ljós
",",",",","
að,c,að
þegar,c,þegar
hann,fpken,hann
er,sfg3en,vera
að,cn,að
taka,sng,taka
ákvarðanir,nvfo,ákvörðun
um,ao,um
atriði,nhfo,atriði
eins,aa,eins
og,c,og
þessi,faven,þessi
",",",",","
þá,aa,þá
er,sfg3en,vera
hann,fpken,hann
ekki,aa,ekki
aðeins,aa,aðeins
að,cn,að
glíma,sng,glíma
við,ao,við
tímabundin,lhfosf,tímabundinn
vandamál,nhfo,vandamál
",",",",","
einhver,foken,einhver
hundruð,tfvfo,hundra
millj.,nvfo,millj.
",",",",","
sem,ct,sem
vanti,svg3fn,vanta
hér,aa,hér
og,c,og
þar,aa,þar
",",",",","
heldur,c,heldur
er,sfg3en,vera
hann,fpken,hann
líka,aa,líka
að,cn,að
móta,sng,móta
stefnu,nveo,stefna
",",",",","
sem,ct,sem
hefur,sfg3en,hafa
áhrif,nhfo,áhrif
á,ao,á
ákvarðanir,nvfo,ákvörðun
og,c,og
getu,nveo,geta
um,ao,um
mörg,lhfosf,margur
ár,nhfo,ár
framvegis,aa,framvegis
.,.,.
,,
Forsrh.,nken,Forsrh.
(,(,(
Ólafur,nken-s,Ólafur
Jóhannesson,nken-s,Jóhannesson
),),)
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Það,fahen,það
frv.,aa,frv.
",",",",","
sem,ct,sem
hér,aa,hér
liggur,sfg3en,liggja
fyrir,aa,fyrir
til,ae,til
umr.,nvee,umr.
",",",",","
er,sfg3en,vera
til,ae,til
staðfestingar,nvee,staðfesting
brbl.,nhfe,brbl.
um,ao,um
tímabundnar,lvfosf,tímabundinn
ráðstafanir,nvfo,ráðstöfun
til,ae,til
viðnáms,nhee,viðnám
gegn,aþ,gegn
verðbólgu,nveþ,verðbólga
.,.,.
,,
Þau,fphfn,það
brbl.,nkeo,brbl.
hafa,sfg3fn,hafa
takmarkaðan,lkeosf,takmarkaður
gildistíma,nkeo,gildistími
",",",",","
renna,sfg3fn,renna
út,aa,út
um,ao,um
næstu,lhfove,næstur
mánaðarmót,nhfo,mánaðarmót
.,.,.
,,
En,c,en
frv.,aa,frv.
til,ae,til
staðfestingar,nvee,staðfesting
þeim,fphfþ,það
er,sfg3en,vera
að,c,að
sjálfsögð,lhfnsf,sjálfsagður
^,^,^
i,e,i
lagt,sþghen,leggja
hér,aa,hér
fyrir,ao,fyrir
Alþingi,nheo-s,Alþingi
samkvæmt,aþ,samkvæmt
fyrirmælum,nhfþ,fyrirmæli
stjórnarskrárinnar,nveeg,stjórnarskrá
.,.,.
,,
Ég,fp1en,ég
tel,sfg1en,telja
ekki,aa,ekki
ástæðu,nveo,ástæða
til,aa,til
á,aþ,á
þessu,faheþ,þessi
stigi,nheþ,stig
að,cn,að
fara,sng,fara
að,cn,að
ræða,sng,ræða
efnislega,aa,efnislega
brbl.,nkeo,brbl.
né,c,né
ráðstafanir,nvfo,ráðstöfun
samkv.,lheþsf,samkv.
þeim,fpkfþ,hann
",",",",","
en,c,en
vil,sfg1en,vilja
leyfa,sng,leyfa
mér,fp1eþ,ég
að,cn,að
leggja,sng,leggja
til,ae,til
",",",",","
að,c,að
frv.,aa,frv.
verði,svg1en,verða
að,aþ,að
lokinni,lveþsf,lokinn
þessari,faveþ,þessi
umræðu,nveþ,umræða
vísað,sþghen,vísa
til,ae,til
2.,ta,2.
umr.,nven,umr.
og,c,og
hv.,lheþsf,hv.
fjh.-,lheþsf,fjh.-
og,c,og
viðskn.,lheþsf,viðskn.
,,
Axel,nken-s,Axel
Jónsson,nken-s,Jónsson
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Ég,fp1en,ég
vil,sfg1en,vilja
aðeins,aa,aðeins
við,ao,við
þessa,faveo,þessi
1.,ta,1.
umr.,nveo,umr.
láta,sng,láta
það,fpheo,það
koma,sng,koma
fram,aa,fram
",",",",","
að,c,að
ég,fp1en,ég
vil,sfg1en,vilja
mótmæla,sng,mótmæla
þeim,favfþ,hún
aðdróttunum,nvfþ,aðdróttun
og,c,og
ádeilum,nvfþ,ádeila
",",",",","
sem,ct,sem
fram,aa,fram
komu,sfg3fþ,koma
hjá,aþ,hjá
hv.,nkeþ,hv.
11.,ta,11.
landsk.,nkeþ,landsk.
þm.,lheþsf,þm.
í,ao,í
garð,nkeo,garður
fjmrh.,nkee,fjmrh.
og,c,og
ríkisstj.,nvfo,ríkisstj.
varðandi,slg,varða
þetta,fahen,þessi
mál,nhen,mál
.,.,.
,,
Það,fpheo,það
vita,sfg3fn,vita
allir,fokfn,allur
",",",",","
að,c,að
hv.,lheþsf,hv.
11.,ta,11.
landsk.,nveo,landsk.
og,c,og
Alþb.,nken-s,Alþb.
í,aþ,í
heild,nveþ,heild
var,sfg3eþ,vera
reiðubúið,lhensf,reiðubúinn
til,ae,til
þess,fphee,það
",",",",","
þegar,c,þegar
það,fphen,það
hafði,sfg3eþ,hafa
möguleika,nkfo,möguleiki
á,aþ,á
því,fpheþ,það
að,cn,að
komast,snm,koma
inn,aa,inn
í,aa,í
ríkisstj.,nvfn,ríkisstj.
",",",",","
að,cn,að
reyna,sng,reyna
að,cn,að
greiða,sng,greiða
úr,aþ,úr
vanda,nkeþ,vandi
ríkissjóðs,nkee,ríkissjóður
m.a.,as,m.a.
með,aa,með
samþykkt,ssg,samþykkja
um,aa,um
2%,ta,2%
hækkun,nveþ,hækkun
söluskatts,nkee,söluskattur
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
vil,sfg1en,vilja
ég,fp1en,ég
strax,aa,strax
vísa,sng,vísa
þessari,faveþ,þessi
ádeilu,nveþ,ádeila
heim,aa,heim
.,.,.
,,
Ég,fp1en,ég
minni,feveþ,minn
raunar,aa,raunar
á,aþ,á
",",",",","
að,c,að
í,aþ,í
Þjóðviljanum,nkeþgs,Þjóðvili
19.,ta,19.
júní,nkeþ,júní
s.l.,as,s.l.
sagði,sfg1eþ,segja
þáv.,lheþsf,þáv.
ráðh.,lheþsf,ráðh.
,,
Magnús,nken-s,Magnús
Kjartansson,nken-s,Kjartansson
",",",",","
að,c,að
fjárhagsvandkvæði,nhfn,fjárhagsvandkvæði
ríkissjóðs,nkee,ríkissjóður
væru,svg3fþ,vera
aðeins,aa,aðeins
bókhaldsvandamál,nhen,bókhaldsvandamál
.,.,.
,,
Má,sfg3en,mega
vera,sng,vera
",",",",","
að,c,að
einhver,foken,einhver
hluti,nken,hluti
Alþb.,nvee-s,Alþb.
hafi,svg3en,hafa
þá,aa,þá
skoðun,nveo,skoðun
á,aþ,á
fjárhagsvandræðunum,nhfþg,fjárhagsvandræði
.,.,.
,,
En,c,en
þau,fphfn,það
verða,sfg3fn,verða
hins,fakee,hinn
vegar,nkee,vegur
aldrei,aa,aldrei
leyst,sþghfn,leysa
með,aþ,með
neinum,fovfþ,neinn
bókhaldskúnstum,nvfþ,bókhaldskúnst
.,.,.
,,
Það,fphen,það
verður,sfg3en,verða
að,cn,að
horfast,snm,horfa
í,ao,í
augu,nhfo,auga
við,ao,við
staðreyndir,nvfo,staðreynd
.,.,.
,,
Það,fahen,það
",",",",","
sem,ct,sem
ég,fp1en,ég
vil,sfg1en,vilja
sérstaklega,aa,sérstaklega
vekja,sng,vekja
athygli,nveo,athygli
á,aa,á
og,c,og
er,sfg3en,vera
nýbreytni,nven,nýbreytni
í,aþ,í
sambandi,nheþ,samband
við,ao,við
það,fpheo,það
frv.,aa,frv.
",",",",","
sem,ct,sem
hér,aa,hér
liggur,sfg3en,liggja
fyrir,aa,fyrir
",",",",","
er,sfg3en,vera
",",",",","
að,c,að
hlutur,nken,hlutur
sveitarfélaganna,nhfeg,sveitarfélag
er,sfg3en,vera
nú,aa,nú
áætlaður,sþgken,áætla
hinn,gken,hinn
sami,fbken,sami
og,c,og
áður,aa,áður
var,sfg3eþ,vera
í,aþ,í
þeirri,faveþ,sá
söluskattshækkun,nveþ,söluskattshækkun
",",",",","
sem,ct,sem
hér,aa,hér
er,sfg3en,vera
lögð,sþgven,leggja
til,aa,til
",",",",","
miðað,sþghen,miða
við,ao,við
það,faheo,það
",",",",","
sem,ct,sem
á,aa,á
undan,aa,undan
var,sfg3eþ,vera
gengið,sþghen,ganga
",",",",","
þá,aa,þá
var,sfg3eþ,vera
þeirra,fphfe,það
hlutur,nken,hlutur
dreginn,sþgken,draga
til,ae,til
baka,nhfe,bak
",",",",","
þau,fphfn,það
svikin,sþghfn,svíkja
um,ao,um
réttmætan,lkeosf,réttmætur
hlut,nkeo,hlutur
í,aþ,í
söluskattshækkun,nveþ,söluskattshækkun
.,.,.
,,
Öll,fohfn,allur
sveitarfélög,nhfn,sveitarfélag
landsins,nheeg,land
standa,sfg3fn,standa
nú,aa,nú
andspænis,aþ,andspænis
gífurlegum,lkeþsf,gífurlegur
fjárhagsvanda,nkeþ,fjárhagsvandi
",",",",","
og,c,og
í,aþ,í
tíð,nveþ,tíð
fyrrv.,lveþsf,fyrrv.
ríkisstj.,nvfn,ríkisstj.
",",",",","
sem,ct,sem
hv.,sbg2en,hv.
11.,ta,11.
landsk.,nhen,landsk.
þm.,lheþsf,þm.
var,sfg3eþ,vera
áhrifamaður,nken,áhrifamaður
í,aa,í
",",",",","
virtist,sfm3eþ,virða
ekki,aa,ekki
vera,sng,vera
nokkur,foken,nokkur
skilningur,nken,skilningur
eða,c,eða
vilji,nken,vilji
fyrir,aþ,fyrir
því,fpheþ,það
að,cn,að
sjá,sng,sjá
farborða,nkeo,farborði
fjárhag,nkeo,fjárhagur
sveitarfélaga,nhfe,sveitarfélag
.,.,.
,,
Í,aþ,í
verðbólguþjóðfélagi,nheþ,verðbólguþjóðfélag
eins,aa,eins
og,c,og
hefur,sfg3en,hafa
ríkt,ssg,ríkja
hjá,aþ,hjá
okkur,fp1fþ,ég
nú,aa,nú
á,aþ,á
þessu,faheþ,þessi
ári,nheþ,ár
",",",",","
sem,ct,sem
mun,sfg3en,munu
vist,nven,vist
vera,sng,vera
algert,lhensf,alger
met,nhen,met
",",",",","
geta,sfg3fn,geta
menn,nkfn,maður
rétt,aa,rétt
gert,ssg,gera
sér,fpkfþ,sig
grein,nveo,grein
fyrir,aþ,fyrir
því,fpheþ,það
",",",",","
að,c,að
sveitarfélögin,nhfng,sveitarfélag
hafa,sfg3fn,hafa
þurft,ssg,þurfa
að,cn,að
byggja,sng,byggja
í,aþ,í
fyrsta,lheþve,fyrr
lagi,nheþ,lag
allar,fovfn,allur
sínar,fevfn,sinn
tekjur,nvfn,tekja
fyrri,lkeevm,fyrri
hluta,nkee,hluti
árs,nhee,ár
",",",",","
7,ta,7
fyrstu,lkfove,fyrr
mánuði,nkfo,mánuður
ársins,nheeg,ár
1974,ta,1974
hafa,sfg3fn,hafa
þau,fphfn,það
þurft,ssg,þurfa
að,cn,að
byggja,sng,byggja
allar,fovfn,allur
sínar,fevfn,sinn
tekjur,nvfn,tekja
svo,aa,svo
gott,lheosf,góður
sem,ct,sem
á,aþ,á
verðlagi,nheþ,verðlag
1972,ta,1972
.,.,.
,,
Fimm,tfkfo,fimm
síðustu,lkfove,síðari
mánuðina,nkfog,mánuður
eiga,sfg3fn,eiga
þau,fphfn,það
að,cn,að
byggja,sng,byggja
tekjur,nvfo,tekja
sínar,fevfo,sinn
á,aþ,á
verðlagi,nheþ,verðlag
1973,ta,1973
.,.,.
,,
Allur,foken,allur
tilkostnaður,nken,tilkostnaður
sveitarfélaganna,nhfeg,sveitarfélag
verður,sfg3en,verða
hins,fakee,hinn
vegar,nkee,vegur
að,cn,að
greiðast,snm,greiða
eins,aa,eins
og,c,og
eðlilegt,lhensf,eðlilegur
er,sfg3en,vera
",",",",","
á,aþ,á
verðlagi,nheþ,verðlag
1974,ta,1974
",",",",","
svo,aa,svo
að,c,að
það,fphen,það
er,sfg3en,vera
eðlilegt,lhensf,eðlilegur
",",",",","
að,c,að
þarna,aa,þarna
sé,svg3en,vera
þröngt,lhensf,þröngur
fyrir,aþ,fyrir
dyrum,nvfþ,dyr
.,.,.
,,
Við,ao,við
sveitarstjórnarmenn,nkfo,sveitarstjórnarmaður
höfum,sfg1fn,hafa
átt,ssg,eiga
að,cn,að
mæta,sng,mæta
því,fpheþ,það
",",",",","
að,c,að
ríkissjóður,nken,ríkissjóður
hefur,sfg3en,hafa
fyrst,aae,snemma
og,c,og
fremst,aae,fremst
hugsað,ssg,hugsa
um,ao,um
sig,fpkeo,sig
og,c,og
þar,aa,þar
er,sfg3en,vera
miklu,lheþsf,mikill
þægilegri,lvenvm,þægilegur
aðstaða,nven,aðstaða
",",",",","
ríkissjóður,nken,ríkissjóður
.,.,.
,,
fær,sfg3en,fá
meginhluta,nkeo,meginhluti
af,aþ,af
sínum,fevfþ,sinn
tekjum,nvfþ,tekja
í,aþ,í
söluskatti,nkeþ,söluskattur
og,c,og
tollvörutekjum,nvfþ,tollvörutekjur
",",",",","
sem,ct,sem
eru,sfg3fn,vera
nokkuð,fohen,nokkur
í,ao,í
takt,nkeo,taktur
við,ao,við
verðbólguna,nveog,verðbólga
.,.,.
,,
Þetta,fahen,þessi
er,sfg3en,vera
öndvert,lhensf,öndverður
við,ao,við
það,faheo,það
",",",",","
sem,ct,sem
sveitarfélögin,nhfng,sveitarfélag
eiga,sfg3fn,eiga
við,ao,við
að,cn,að
búa,sng,búa
.,.,.
,,
Þess,fphee,það
vegna,ae,vegna
fagna,sfg1en,fagna
ég,fp1en,ég
því,fpheþ,það
",",",",","
að,c,að
nú,aa,nú
er,sfg1en,vera
aftur,aa,aftur
tekin,sþgven,taka
upp,aa,upp
sú,faven,sá
stefna,nven,stefna
",",",",","
að,c,að
sveitarfélögum,nhfþ,sveitarfélag
skuli,svg3en,skulu
vera,sng,vera
gefin,sþgven,gefa
hin,gven,hinn
eðlilega,lvenvf,eðlilegur
hlutdeild,nven,hlutdeild
í,aþ,í
auknum,lvfþsf,aukinn
söluskattstekjum,nvfþ,söluskattstekjur
ríkissjóðs,nkee,ríkissjóður
.,.,.
,,
---,ta,---
Þetta,faheo,þessi
vildi,sfg1eþ,vilja
ég,fp1en,ég
",",",",","
herra,nkee,herra
forseti,nken,forseti
",",",",","
láta,sng,láta
koma,sng,koma
fram,aa,fram
strax,aa,strax
við,ao,við
1.,ta,1.
umr.,nveþ,umr.
málsins,nheeg,mál
.,.,.
,,
Frsm.,lheþsf,Frsm.
meiri,lhfnvm,mikill
hl.,nhfng,hl.
(,(,(
Þórarinn,nken-s,Þórarinn
Þórarinsson,nken-s,Þórarinsson
),),)
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Fjh.-,nven,Fjh.-
og,c,og
viðskn.,nven,viðskn.
hefur,sfg3en,hafa
haft,ssg,hafa
þetta,faheo,þessi
mál,nheo,mál
til,ae,til
athugunar,nvee,athugun
og,c,og
ekki,aa,ekki
náðst,ssm,ná
samkomulag,nhen,samkomulag
um,ao,um
það,fpheo,það
í,aþ,í
n.,lheþsf,n.
",",",",","
þannig,aa,þannig
að,c,að
n.,aae,n.
skilar,sfg3en,skila
tveimur,tfhfþ,tveir
nál.,nkeo,nál.
",",",",","
meiri,lhfevm,mikill
og,c,og
minni,lhfevm,lítill
hl.,nhfe,hl.
,,
Nál.,lkensf,Nál.
meiri,lhfnvm,mikill
hl.,nhfn,hl.
er,sfg3en,vera
á,aþ,á
þskj.,nvfþ,þskj.
34,ta,34
",",",",","
en,c,en
til,ae,til
viðbótar,nvee,viðbót
því,aa,því
mun,sfg3en,munu
meiri,lhfnvm,mikill
hl.,nhfng,hl.
einnig,aa,einnig
flytja,sng,flytja
skrifl.,lveþsf,skrifl.
brtt.,nvfo,brtt.
",",",",","
sem,ct,sem
ég,fp1en,ég
mun,sfg1en,munu
lýsa,sng,lýsa
hér,aa,hér
á,aa,á
eftir,aa,eftir
.,.,.
,,
Í,aþ,í
þskj.,nvfn,þskj.
",",",",","
sem,ct,sem
merkt,sþghen,merkja
er,sfg3en,vera
34,ta,34
",",",",","
er,sfg3en,vera
að,cn,að
finna,sng,finna
nokkrar,fovfo,nokkur
brtt.,nvfo,brtt.
frá,aþ,frá
meiri,lhfþvm,mikill
hl.,nhfþ,hl.
n.,lhfþsf,n.
,,
Sú,faven,sá
fyrsta,lvenve,fyrr
er,sfg3en,vera
við,ao,við
11.,ta,11.
gr.,nveo,gr.
og,c,og
lýtur,sfg3en,lúta
að,c,að
2.,ta,2.
málsl.,lveþsf,málsl.
gr.,nveþ,gr.
",",",",","
þar,aa,þar
sem,c,sem
segir,sfg3en,segja
:,:,:
„,nkeo,„ur
Skráning,nven,skráning
",",",",","
umskráning,nven,umskráning
og,c,og
skráning,nven,skráning
eigendaskipta,nhfe,eigendaskipti
bifreiðar,nvfn,bifreið
skal,sfg3en,skulu
ekki,aa,ekki
fara,sng,fara
fram,aa,fram
“,nkeo,“ur
o.,c,o.
s.,nheþ,s.
frv.,aa,frv.
,,
Þarna,aa,þarna
er,sfg3en,vera
lagt,sþghen,leggja
til,ae,til
",",",",","
að,c,að
orðin,sþgven,verða
„,nkeo,„ur
og,c,og
skráning,nven,skráning
eigendaskipta,nhfe,eigendaskipti
“,nkeo,“ur
séu,svg3fn,vera
felld,sþgven,fella
niður,aa,niður
",",",",","
og,c,og
er,sfg3en,vera
það,fphen,það
gert,sþghen,gera
í,aþ,í
samræmi,nheþ,samræmi
við,ao,við
álit,nheo,álit
fulltrúa,nkfe,fulltrúi
dómsmrn.,lkfesf,dómsmrn.
",",",",","
sem,ct,sem
telja,sfg3fn,telja
",",",",","
að,c,að
þetta,fahen,þessi
eigi,svg3en,eiga
ekki,aa,ekki
þarna,aa,þarna
heima,aa,heima
.,.,.
,,
Þá,aa,þá
er,sfg3en,vera
2.,ta,2.
brtt.,nveþ,brtt.
",",",",","
sem,ct,sem
er,sfg3en,vera
við,ao,við
14.,ta,14.
gr.,nveo,gr.
,,
Lagt,sþghen,leggja
er,sfg3en,vera
til,ae,til
",",",",","
að,c,að
hún,fpven,hún
orðist,sfm3eþ,ora
á,ao,á
þessa,faveo,þessi
leið,nveo,leið
:,:,:
„,nkeo,„ur
Með,aþ,með
lögum,nhfþ,lag
þessum,fahfþ,þessi
eru,sfg3fn,vera
úr,aþ,úr
gildi,nheþ,gildi
felld,sþghfn,fella
ákvæði,nhfn,ákvæði
XIV,nxee-s,Xiv
.,.,.
,,
kafla,nkfe,kafli
l.,nhfe,l.
nr.,nhen,nr.
80/1973.,ta,80/1973.
“,nkeo,“ur
,,
Hér,aa,hér
er,sfg3en,vera
um,ao,um
að,cn,að
ræða,sng,ræða
XIV,nxee-s,Xiv
.,.,.
,,
kafla,nkeþ,kafli
í,aþ,í
vegal.,nhfe,vegal.
frá,aþ,frá
1973,ta,1973
",",",",","
en,c,en
hann,fpken,hann
fjallar,sfg3en,fjalla
um,ao,um
fjáröflun,nveo,fjáröflun
til,ae,til
vega-,nvee,vega-
og,c,og
gatnagerðar,nvee,gatnagerð
",",",",","
eins,aa,eins
og,c,og
það,fphen,það
frv.,aa,frv.
",",",",","
sem,ct,sem
hér,aa,hér
liggur,sfg3en,liggja
fyrir,aa,fyrir
",",",",","
og,c,og
er,sfg3en,vera
í,aþ,í
raun,nveþ,raun
og,c,og
veru,nveþ,vera
alveg,aa,alveg
shlj,nkeo,shlj
",",",",","
að,aþ,að
öðru,foheþ,annar
leyti,nheþ,leyti
en,c,en
því,fpheþ,það
",",",",","
að,c,að
í,aþ,í
kaflanum,nkeþg,kafli
er,sfg3en,vera
ein,lvensf,einn
gr.,nven,gr.
",",",",","
sem,ct,sem
ekki,aa,ekki
er,sfg3en,vera
í,aþ,í
frv.,aa,frv.
,,
Það,fphen,það
er,sfg3en,vera
96.,ta,96.
gr.,nven,gr.
í,aþ,í
vegal.,nhfe,vegal.
",",",",","
sem,ct,sem
hljóðar,sfg3en,hljóða
á,ao,á
þessa,faveo,þessi
leið,nveo,leið
:,:,:
„,nkeo,„ur
Tekjum,nvfþ,tekja
samkv.,lheþsf,samkv.
l.,nhfþ,l.
þessum,fahfþ,þessi
skal,sfg3en,skulu
varið,sþghen,verja
til,ae,til
vega-,nvee,vega-
og,c,og
gatnagerðar,nvee,gatnagerð
",",",",","
að,c,að
frádregnum,lkeþsf,frádreginn
hálfum,lkeþsf,hálfur
hundraðshluta,nkeþ,hundraðshluti
",",",",","
er,ct,er
varið,ssg,verja
skal,sfg3en,skulu
til,ae,til
rannsókna,nvfe,rannsókn
og,c,og
tilrauna,nvfe,tilraun
við,ao,við
vega-,nveo,vega-
og,c,og
gatnagerð,nveo,gatnagerð
undir,aþ,undir
stjórn,nveþ,stjórn
vegamálastjóra.,lheþsf,vegamálastjóra.
“,nkeo,“ur
,,
Það,fphen,það
þykir,sfg3en,þykja
ófært,lhensf,ófær
að,cn,að
taka,sng,taka
þessa,faveo,þessi
gr.,nveo,gr.
upp,aa,upp
í,aa,í
frv.,aa,frv.
",",",",","
sökum,ae,sökum
þess,fphee,það
að,c,að
það,fphen,það
þykir,sfg3en,þykja
rétt,lhensf,réttur
",",",",","
að,c,að
þessi,faven,þessi
fjárhæð,nven,fjárhæð
",",",",","
sem,ct,sem
á,sfg3en,eiga
að,cn,að
fara,sng,fara
til,ae,til
rannsókna,nvfe,rannsókn
og,c,og
tilrauna,nvfe,tilraun
",",",",","
sé,svg3en,vera
ákveðin,sþgven,ákveða
í,aþ,í
vegáætlun,nveþ,vegáætlun
hverju,foheþ,hver
sinni,nheþ,sinn
.,.,.
,,
Þykir,sfg3en,þykja
eðlilegt,lhensf,eðlilegur
",",",",","
fyrst,c,fyrst
sett,sþghfn,setja
eru,sfg3fn,vera
sérstök,lhfnsf,sérstakur
lög,nhfn,lag
um,ao,um
fjáröflun,nveo,fjáröflun
til,ae,til
vegagerðar,nvee,vegagerð
",",",",","
að,c,að
þá,aa,þá
falli,svg3en,falla
tilsvarandi,lkenof,tilsvarandi
kafli,nken,kafli
niður,aa,niður
úr,aa,úr
vegal.,nhfeg,vegal.
,,
Hér,aa,hér
er,sfg3en,vera
raunverulega,aa,raunverulega
um,ao,um
formsbreytingu,nveo,formsbreyting
að,cn,að
ræða,sng,ræða
",",",",","
eins,aa,eins
og,c,og
ég,fp1en,ég
gat,sfg1eþ,geta
um,aa,um
áðan,aa,áðan
",",",",","
að,aþ,að
undanskildu,lheþsf,undanskilinn
því,faheþ,það
",",",",","
sem,ct,sem
ég,fp1en,ég
gerði,sfg1eþ,gera
grein,nveo,grein
fyrir,aa,fyrir
í,aþ,í
sambandi,nheþ,samband
við,ao,við
96.,ta,96.
gr.,nveo,gr.
,,
Þá,fpkfo,hann
er,sfg3en,vera
loks,aa,loks
lagt,sþghen,leggja
til,ae,til
",",",",","
að,c,að
í,ao,í
staðinn,nkeog,staður
fyrir,ao,fyrir
",",",",","
að,c,að
í,aþ,í
frv.,aa,frv.
segir,sfg3en,segja
:,:,:
„,nkeo,„ur
Lög,nhfo-s,Lög
þessi,faven,þessi
öðlast,sfm3fn,öðlast
þegar,c,þegar
gildi,svg3fn,gilda
“,nkeo,“ur
---,ta,---
komi,svg3en,koma
:,:,:
Lög,nhfo-s,Lög
þessi,faven,þessi
öðlast,sfm3fn,öðlast
gildi,nheo,gildi
9.,ta,9.
sept.,nvfo,sept.
1974,ta,1974
.,.,.
,,
---,ta,---
Það,fphen,það
er,sfg3en,vera
gert,sþghen,gera
vegna,ae,vegna
framkvæmdaástæðna,nvfe,framkvæmdaástæða
.,.,.
,,
Þetta,fahen,þessi
eru,sfg3fn,vera
þær,favfo,hún
brtt.,nvfo,brtt.
",",",",","
sem,ct,sem
meiri,lhfovm,mikill
hl.,nhfe,hl.
n.,lhfovm,n.
ber,nhfo,ber
fram,aa,fram
á,aa,á
þskj.,nvfn,þskj.
34,ta,34
.,.,.
,,
En,c,en
auk,ae,auk
þess,fphee,það
hefur,sfg3en,hafa
orðið,ssg,verða
samkomulag,nhen,samkomulag
um,ao,um
það,fpheo,það
hjá,aþ,hjá
meiri,lhfþvm,mikill
hl.,nhfþ,hl.
að,cn,að
bera,sng,bera
fram,aa,fram
frekari,lhfovm,frekur
till.,nhfo,till.
um,ao,um
breyt.,nvfo,breyt.
á,aa,á
frv.,aa,frv.
",",",",","
en,c,en
vegna,ae,vegna
þess,fphee,það
",",",",","
hve,aa,hve
seint,aa,seint
náðist,sfm3eþ,ná
samkomulag,nhen,samkomulag
um,ao,um
það,fpheo,það
",",",",","
verðum,sfg1fn,verða
við,fp1fn,ég
að,cn,að
leggja,sng,leggja
þær,fpvfo,hún
fram,ao,fram
skriflega,lveosf,skriflegur
.,.,.
,,
Þær,fpvfn,hún
till.,nhfo,till.
",",",",","
sem,c,sem
meiri,lhfevm,mikill
hl.,nhfe,hl.
leggur,sfg3en,leggja
til,ae,til
",",",",","
að,c,að
verði,svg3fn,verða
gerðar,sþgvfn,gera
til,ae,til
viðbótar,nvee,viðbót
þeim,fakfþ,hann
",",",",","
sem,ct,sem
eru,sfg3fn,vera
á,aþ,á
þskj.,nvfþ,þskj.
34,ta,34
",",",",","
eru,sfg3fn,vera
þessar,favfn,þessi
:,:,:
Við,fp1fn,ég
1.,ta,1.
gr.,nven,gr.
",",",",","
þar,aa,þar
sem,c,sem
lagt,sþghen,leggja
er,sfg3en,vera
til,ae,til
",",",",","
að,c,að
sérstakt,lhensf,sérstakur
innflutningsgjald,nhen,innflutningsgjald
",",",",","
bensíngjald,nhen,bensíngjald
",",",",","
nemi,nken,nemi
17,ta,17
kr.,nvfn,kr.
af,aþ,af
hverjum,fokeþ,hver
lítra,nkfo,lítri
",",",",","
komi,svg3en,koma
16,ta,16
kr.,nvfn,kr.
af,aþ,af
hverjum,fokeþ,hver
lítra,nkfo,lítri
.,.,.
,,
Í,aþ,í
samræmi,nheþ,samræmi
við,ao,við
þetta,faheo,þessi
er,sfg3en,vera
lagt,sþghen,leggja
til,ae,til
",",",",","
að,c,að
breyting,nven,breyting
verði,svg3en,verða
á,aþ,á
5.,ta,5.
gr.,nveo,gr.
",",",",","
þannig,aa,þannig
að,c,að
þar,aa,þar
sem,c,sem
í,aþ,í
a-lið,nveþ,a-lið
hennar,fpvee,hún
stendur,sfg3en,standa
",",",",","
að,c,að
fyrir,ao,fyrir
bifreið,nveo,bifreið
allt,fohen,allur
að,c,að
2000,ta,2000
kg,nhfn,kg
.,.,.
,,
að,aþ,að
eigin,lkeþof,eiginn
þunga,nkeþ,þungi
