Word,Tag,Lemma
var,sfg3eþ,vera
samþykkt,sþgven,samþykkja
stefna,nven,stefna
Alþfl.,nkee-s,Alþfl.
",",",",","
sagði,sfg3eþ,segja
Alþýðublaðið,nhengs,Alþýðublaðið
.,.,.
,,
En,c,en
nú,aa,nú
koma,sfg3fn,koma
þeir,fpkfn,hann
hver,foken,hver
um,ao,um
annan,fokeo,annar
þveran,lkeosf,þver
og,c,og
halda,sfg3fn,halda
langar,lvfnsf,langur
ræður,nvfn,ræða
um,ao,um
dauðadóm,nkeo,dauðadómur
yfir,aþ,yfir
þeirri,faveþ,sá
stefnu,nveþ,stefna
.,.,.
,,
Sannleikurinn,nkeng,sannleikur
er,sfg3en,vera
sá,faken,sá
",",",",","
að,c,að
allar,fovfn,allur
heimskutillögur,nvfn,heimskutillaga
Alþfl.,nkee-s,Alþfl.
voru,sfg3fþ,vera
samþykktar,nvfn,samþykkt
inn,aa,inn
í,ao,í
lögin,nhfog,lag
.,.,.
,,
Við,fp1fn,ég
urðum,sfg1fþ,verða
að,cn,að
fallast,snm,falla
á,aa,á
að,c,að
ýmislegt,lhensf,ýmislegur
væri,svg3eþ,vera
þar,aa,þar
samþykkt,sþgven,samþykkja
sem,c,sem
við,fp1fn,ég
sögðum,sfg1fþ,segja
fyrir,aa,fyrir
fram,aa,fram
að,c,að
hefði,svg3eþ,hafa
enga,foveo,enginn
þýðingu,nveo,þýðing
að,cn,að
setja,sng,setja
í,ao,í
lög,nhfo,lag
.,.,.
,,
Þar,aa,þar
var,sfg3eþ,vera
t.d.,as,t.d.
samþykkt,sþghen,samþykkja
hvað,fshen,hver
mætti,svg3eþ,mega
vera,sng,vera
mikið,lhensf,mikill
af,aþ,af
peningamagni,nheþ,peningamagn
í,aþ,í
umferð,nveþ,umferð
",",",",","
alveg,aa,alveg
án,ae,án
tillits,nhee,tillit
til,ae,til
þess,fphee,það
hvernig,aa,hvernig
verðlagsþróunin,nveng,verðlagsþróun
væri,svg3eþ,vera
í,aþ,í
landinu,nheþg,land
.,.,.
,,
Að,aþ,að
mínum,fekeþ,minn
dómi,nkeþ,dómur
var,sfg3eþ,vera
þetta,fahen,þessi
álíka,aa,álíka
viturlegt,lhensf,viturlegur
og,c,og
að,cn,að
setja,sng,setja
lög,nhfo,lag
um,ao,um
að,cn,að
banna,sng,banna
norðanstorminn,nkeog,norðanstormur
þegar,c,þegar
hann,fpken,hann
skylli,svg3eþ,skella
á,aa,á
.,.,.
,,
Slíkt,fbhen,slíkur
gerði,sfg3eþ,gera
auðvitað,aa,auðvitað
ekkert,foheo,enginn
gagn,nheo,gagn
gegn,aþ,gegn
norðanstorminum,nkeþg,norðanstormur
---ekki,nken,---ekki
neitt,foheo,neinn
",",",",","
og,c,og
svo,aa,svo
er,sfg3en,vera
auðvitað,aa,auðvitað
líka,aa,líka
með,ao,með
það,faheo,það
sem,ct,sem
við,fp1fn,ég
létum,sfg1fþ,láta
eftir,aþ,eftir
Alþfl.,nken-s,Alþfl.
,,
Prósentutölur,nvfn,prósentutala
hans,fpkee,hann
voru,sfg3fþ,vera
lögbundnar,lvfnsf,lögbundinn
",",",",","
og,c,og
nú,aa,nú
hefur,sfg3en,hafa
hann,fpken,hann
séð,ssg,sjá
eftir,ao,eftir
nokkra,fokfo,nokkur
mánuði,nkfo,mánuður
að,c,að
þetta,fahen,þessi
er,sfg3en,vera
allt,fohen,allur
saman,aa,saman
eintómt,lhensf,eintómur
bull,nhen,bull
.,.,.
,,
Hann,fpken,hann
fékk,sfg3eþ,fá
vaxtastefnuna,nveog,vaxtastefna
sína,feveo,sinn
fram,aa,fram
",",",",","
og,c,og
nú,aa,nú
sér,sfg3en,sjá
hann,fpken,hann
að,c,að
það,fphen,það
hækkar,sfg3en,hækka
allt,foheo,allur
verðlag,nheo,verðlag
vegna,ae,vegna
þessarar,favee,þessi
vaxtastefnu,nvee,vaxtastefna
.,.,.
,,
Svo,aa,svo
kemur,sfg3en,koma
hann,fpken,hann
á,aa,á
eftir,aa,eftir
alveg,aa,alveg
heilagur,lkensf,heilagur
í,aa,í
framan,aa,framan
og,c,og
segir,sfg3en,segja
við,ao,við
alla,foveo,allur
þjóðina,nveog,þjóð
:,:,:
Við,fp1fn,ég
erum,sfg1fn,vera
einir,lkfnsf,einn
á,aa,á
móti,aþ,móti
verðbólgunni,nveþg,verðbólga
",",",",","
við,fp1fn,ég
erum,sfg1fn,vera
einir,lkfnsf,einn
á,aþ,á
móti,nheþ,mót
henni,fpveþ,hún
.,.,.
,,
Sannleikurinn,nkeng,sannleikur
er,sfg3en,vera
sá,faken,sá
",",",",","
að,c,að
það,faheo,það
",",",",","
sem,ct,sem
Alþfl.,nken-s,Alþfl.
fékk,sfg3eþ,fá
ekki,aa,ekki
fram,aa,fram
nema,c,nema
að,aþ,að
litlu,lheþsf,lítill
leyti,nheþ,leyti
í,aþ,í
sambandi,nheþ,samband
við,ao,við
efnahagsmálastefnu,nveo,efnahagsmálastefna
sína,feveo,sinn
",",",",","
voru,sfg3fþ,vera
kröfur,nvfn,krafa
hans,fpkee,hann
um,ao,um
beina,lveosf,beinn
launalækkun,nveo,launalækkun
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
býsna,aa,býsna
táknrænt,lhensf,táknrænn
í,aþ,í
þessum,fahfþ,þessi
efnum,nhfþ,efni
að,cn,að
standa,sng,standa
núna,aa,núna
einmitt,aa,einmitt
frammi,aa,frammi
fyrir,aþ,fyrir
því,fpheþ,það
",",",",","
að,c,að
eitt,tfhen,einn
atriði,nhen,atriði
",",",",","
sem,ct,sem
snertir,sfg3en,snerta
launin,nhfog,laun
og,c,og
munaði,sfg3eþ,muna
minnstu,lheþse,lítill
að,c,að
riði,svg3eþ,ríða
stjórninni,nveþg,stjórn
að,aþ,að
fullu,lheþsf,fullur
á,aþ,á
s.l.,as,s.l.
vori,nheþ,vor
",",",",","
var,sfg3eþ,vera
sú,faven,sá
krafa,nven,krafa
Alþfl.,nkee-s,Alþfl.
---,ta,---
og,c,og
reyndar,aa,reyndar
studd,sþgven,styðja
af,aþ,af
Framsfl.,nkeþ-s,Framsfl.
",",",",","
að,c,að
það,fphen,það
yrði,svg3eþ,verða
að,cn,að
lækka,sng,lækka
öll,fohfo,allur
laun,nhfo,laun
",",",",","
einnig,aa,einnig
hin,ghfn,hinn
lægstu,lhfnve,lágur
",",",",","
eftir,aþ,eftir
ákveðinni,lveþsf,ákveðinn
prósentureglu,nveþ,prósenturegla
.,.,.
,,
við,fp1fn,ég
gátum,sfg1fþ,geta
komið,ssg,koma
því,fpheþ,það
í,aa,í
gegn,aa,gegn
í,aþ,í
sambandi,nheþ,samband
við,ao,við
þessa,faveo,þessi
lagasetningu,nveo,lagasetning
",",",",","
og,c,og
það,fphen,það
var,sfg3eþ,vera
okkar,fp1fe,ég
síðasta,lvenve,síðari
tilraun,nven,tilraun
til,ae,til
þess,fphee,það
að,cn,að
reyna,sng,reyna
að,cn,að
framlengja,sng,framlengja
líf,nheo,líf
þessarar,favee,þessi
stjórnar,nvee,stjórn
þá,aa,þá
",",",",","
að,c,að
sú,faven,sá
launalækkun,nven,launalækkun
",",",",","
sem,ct,sem
þar,aa,þar
var,sfg3eþ,vera
um,ao,um
að,cn,að
ræða,sng,ræða
",",",",","
skyldi,svg3eþ,skulu
þó,aa,þó
ekki,aa,ekki
ná,sng,ná
til,ae,til
lægstu,lhfeve,lágur
launanna,nhfeg,laun
í,aþ,í
landinu,nheþg,land
eða,c,eða
þeirra,fahfe,það
sem,ct,sem
voru,sfg3fþ,vera
undir,aþ,undir
210,ta,210
þús.,tfhfn,þús.
kr.,nvfe,kr.
á,aþ,á
mánuði,nkeþ,mánuður
.,.,.
,,
Það,fphen,það
gat,sfg3eþ,geta
Alþfl.,nhfþ-s,Alþfl.
ekki,aa,ekki
samþ.,lhenvm,samþ.
,,
Launalækkunin,nveng,launalækkun
varð,sfg3eþ,verða
að,cn,að
ná,sng,ná
til,ae,til
þeirra,fpvfe,hún
lægst,aae,lágt
launuðu,lveesf,launaður
.,.,.
,,
Þá,aa,þá
létum,sfg1fþ,láta
við,fp1fn,ég
undan,aa,undan
og,c,og
sögðum,sfg1fþ,segja
:,:,:
Ef,c,ef
þið,fp2fn,þú
getið,svg2fn,geta
fallist,ssm,falla
á,aa,á
að,c,að
þessi,faven,þessi
sérstaka,lvenvf,sérstakur
launalækkun,nven,launalækkun
nái,svg3en,ná
ekki,aa,ekki
til,ae,til
lægstu,lhfeve,lágur
launanna,nhfeg,laun
í,ao,í
næstu,lkfove,næstur
6,ta,6
mánuði,nkfo,mánuður
.,.,.
,,
---,ta,---
Og,c,og
það,fphen,það
tókst,sfm3eþ,taka
að,cn,að
fá,sng,fá
inn,aa,inn
í,ao,í
lögin,nhfog,lag
að,c,að
þessi,faven,þessi
sérstaka,lvenvf,sérstakur
launalækkun,nven,launalækkun
láglaunafólksins,nheeg,láglaunafólk
skyldi,svg3eþ,skulu
þó,aa,þó
ekki,aa,ekki
ná,sng,ná
fram,aa,fram
að,cn,að
ganga,sng,ganga
fyrstu,lkfnve,fyrr
6,ta,6
mánuðina,nkfog,mánuður
.,.,.
,,
En,c,en
þeir,fpkfn,hann
6,ta,6
mánuðir,nkfn,mánuður
renna,sfg3fn,renna
út,aa,út
1.,ta,1.
des.,sþgven,des.
n.k.,as,n.k.
",",",",","
og,c,og
lögin,nhfng,lag
segja,sfg3fn,segja
að,c,að
ef,c,ef
þá,aa,þá
verður,sfg3en,verða
t.d.,as,t.d.
11%,ta,11%
hækkun,nven,hækkun
á,aþ,á
kaupi,svg3en,kaupa
vegna,ae,vegna
kaupgjaldsvísitölu,nvee,kaupgjaldsvísitala
.,.,.
,,
þá,aa,þá
á,ao,á
fólkið,nheog,fólk
",",",",","
sem,ct,sem
hefur,sfg3en,hafa
lága,lheovf,lágur
kaupið,nheog,kaup
",",",",","
bara,aa,bara
að,cn,að
fá,sng,fá
9%,ta,9%
--,ae,--
eftir,aþ,eftir
kröfu,nvee,krafa
Alþfl.,nvee-s,Alþfl.
og,c,og
auðvitað,aa,auðvitað
stutt,lvensf,stuttur
af,aþ,af
Framsfl.,nken-s,Framsfl.
,,
Þannig,aa,þannig
var,sfg3eþ,vera
þetta,fahen,þessi
lögtekið,sþghen,lögtaka
gegn,aþ,gegn
mótmælum,nhfþ,mótmæli
okkar,fp1fe,ég
.,.,.
,,
Svo,aa,svo
koma,sfg3fn,koma
allir,fokfn,allur
Karlar,nkfn,karl
Steinarar,nkee-s,Steinör
og,c,og
segja,sfg3fn,segja
á,aa,á
eftir,aa,eftir
:,:,:
Við,fp1fn,ég
viljum,sfg1fn,vilja
jafna,sng,jafna
launakjörin,nhfog,launakjör
í,aþ,í
landinu,nheþg,land
.,.,.
,,
---,ta,---
Ja,au,ja
",",",",","
sér,fpkeþ,sig
er,sfg3en,vera
nú,aa,nú
hvað,fshen,hver
!,!,!
,,
Ég,fp1en,ég
má,sfg1en,mega
ekki,aa,ekki
vera,sng,vera
að,aþ,að
því,fpheþ,það
að,cn,að
skamma,sng,skamma
Alþfl.,nken-s,Alþfl.
meira,lheovm,mikill
.,.,.
,,
Af,aþ,af
nógu,lheþsf,nógur
er,sfg3en,vera
þó,aa,þó
að,cn,að
taka,sng,taka
.,.,.
,,
Ég,fp1en,ég
verð,sfg1en,verða
að,cn,að
ætla,sng,ætla
Sjálfstfl.,nhfþ-s,Sjálfstfl.
þær,favfo,hún
fáu,lvfovf,fár
mínútur,nvfo,mínúta
sem,ct,sem
ég,fp1en,ég
á,sfg1en,eiga
eftir,aa,eftir
.,.,.
,,
Ekki,aa,ekki
er,sfg3en,vera
skrípaleikur,nken,skrípaleikur
hans,fpkee,hann
minni,lkenvm,lítill
en,c,en
Alþfl.,nxen-s,Alþfl.
í,aþ,í
þessum,fahfþ,þessi
efnum,nhfþ,efni
.,.,.
,,
Hann,fpken,hann
krefst,sfm3en,krefja
þess,fphee,það
nú,aa,nú
að,cn,að
fá,sng,fá
meirihlutaaðstöðu,nveo,meirihlutaaðstaða
í,aþ,í
landinu,nheþg,land
",",",",","
reynir,sfg3en,reyna
að,cn,að
slá,sng,slá
sig,fpkeo,sig
til,ae,til
riddara,nkee,riddari
á,aþ,á
mistökum,nhfþ,mistök
annarra,fokfe,annar
.,.,.
,,
Auðvitað,aa,auðvitað
hafa,sfg3fn,hafa
síðustu,lvfnve,síður
ríkisstj.,nvfn,ríkisstj.
orðið,ssg,verða
á,ao,á
ýmis,fohfo,ýmis
mistök,nhfo,mistök
.,.,.
,,
Það,fphen,það
gat,sfg3eþ,geta
ekki,aa,ekki
öðruvísi,aa,öðruvísi
farið,ssg,fara
farið,ssg,fara
með,ao,með
þetta,faheo,þessi
sandkassalið,ssg,sandkassala
frá,aþ,frá
Alþfl.,nken-s,Alþfl.
,,
En,c,en
hvað,fshen,hver
er,sfg3en,vera
Sjálfstfl.,nken-s,Sjálfstfl.
að,cn,að
fara,sng,fara
fram,aa,fram
á,aa,á
?,?,?
,,
Gerir,sfg3en,gera
hann,fpken,hann
þjóðinni,nveþg,þjóð
einhverja,foveo,einhver
grein,nveo,grein
fyrir,aþ,fyrir
því,fpheþ,það
hvað,fshen,hver
hann,fpken,hann
býður,sfg3en,bjóða
?,?,?
,,
Má,sfg1en,mega
ég,fp1en,ég
aðeins,aa,aðeins
minna,sng,minna
á,ao,á
hvaða,fsveo,hvaða
reynslu,nveo,reynsla
menn,nkfn,maður
hafa,sfg3fn,hafa
af,aþ,af
stjórn,nveþ,stjórn
Sjálfstfl.,nken-s,Sjálfstfl.
,,
Hér,aa,hér
hefur,sfg3en,hafa
verið,ssg,vera
sagt,sþghen,segja
:,:,:
Geir,nken-s,Geir
Hallgrímsson,nken-s,Hallgrímsson
",",",",","
formaður,nken,formaður
Sjálfstfl.,nvee-s,Sjálfstfl.
",",",",","
skildi,sfg3eþ,skilja
þannig,aa,þannig
við,aa,við
ríkisstj.,nvfn,ríkisstj.
sína,feveo,sinn
að,c,að
verðbólguvöxturinn,nkeng,verðbólguvöxtur
á,aþ,á
einu,lheþsf,einn
ári,nheþ,ár
var,sfg3eþ,vera
51.7%,ta,51.7%
",",",",","
fékk,sfg3eþ,fá
þó,aa,þó
enga,foveo,enginn
olíuprísund,nveo,olíuprísund
.,.,.
,,
Hann,fpken,hann
skildi,sfg3eþ,skilja
þannig,aa,þannig
við,aa,við
að,c,að
svo,aa,svo
að,cn,að
segja,sng,segja
allt,foheo,allur
atvinnulíf,nhen,atvinnulíf
var,sfg3eþ,vera
að,cn,að
stöðvast,snm,stöðva
í,aþ,í
landinu,nheþg,land
.,.,.
,,
Hann,fpken,hann
skildi,sfg3eþ,skilja
þannig,aa,þannig
við,aa,við
að,c,að
ríkisskuldirnar,nvfng,ríkisskuld
",",",",","
skuldir,nvfo,skuld
ríkissjóðs,nkee,ríkissjóður
við,ao,við
Seðlabankann,nkeogs,Seðlabanki
",",",",","
höfðu,sfg3fþ,hafa
hækkað,ssg,hækka
úr,aþ,úr
1.5,ta,1.5
milljörðum,nkfþ,milljarður
upp,aa,upp
í,ao,í
26.5,ta,26.5
milljarða,nkfo,milljarður
.,.,.
,,
Það,fphen,það
var,sfg3eþ,vera
heldur,aam,heldur
laglega,aa,laglega
af,aþ,af
sér,fpheþ,sig
vikið,sþghen,víkja
!,!,!
,,
Hvað,fsheo,hver
gerði,sfg3eþ,gera
Sjálfstæðisfl.,nken-s,Sjálfstæðisfl.
í,aþ,í
sambandi,nheþ,samband
við,ao,við
erlendar,lvfosf,erlendur
skuldir,nvfo,skuld
?,?,?
,,
Þær,fpvfn,hún
höfðu,sfg3fþ,hafa
hækkað,ssg,hækka
einmitt,aa,einmitt
í,aþ,í
tíð,nveþ,tíð
þeirrar,favee,sá
stjórnar,nvee,stjórn
meira,lhenvm,mikill
en,c,en
nokkru,foheþ,nokkur
sinni,nheþ,sinn
áður,aa,áður
.,.,.
,,
Svo,aa,svo
kemur,sfg3en,koma
þessi,faken,þessi
sami,fbken,sami
Sjálfstfl,nken-s,Sjálfstfl
",",",",","
nú,aa,nú
og,c,og
segir,sfg3en,segja
:,:,:
Við,fp1fn,ég
ætlum,sfg1fn,ætla
að,cn,að
breyta,sng,breyta
þessu,faheþ,þessi
öllu,foheþ,allur
.,.,.
,,
Það,fphen,það
verður,sfg3en,verða
vitanlega,aa,vitanlega
að,cn,að
stöðva,sng,stöðva
skuldasöfnunina,nveog,skuldasöfnun
.,.,.
,,
Það,fphen,það
verður,sfg3en,verða
vitanlega,aa,vitanlega
að,cn,að
kippa,sng,kippa
öllu,foheþ,allur
í,ao,í
liðinn,nkeog,liður
.,.,.
,,
---,ta,---
Flokkurinn,nkeng,flokkur
",",",",","
sem,ct,sem
var,sfg3eþ,vera
að,cn,að
láta,sng,láta
af,aþ,af
stjórn,nveþ,stjórn
landsmála,nhfe,landsmál
fyrir,ao,fyrir
1,ta,1
/,/,/
ári,nheþ,ár
og,c,og
á,ao,á
þennan,fakeo,þessi
sérstaka,lkeovf,sérstakur
hátt,nkeo,háttur
",",",",","
Flokkurinn,nkeng,flokkur
sem,ct,sem
nú,aa,nú
lofar,sfg3en,lofa
mönnum,nkfþ,maður
því,fpheþ,það
að,c,að
skattarnir,nkfng,skattur
skuli,svg3fn,skulu
lækkaðir,sfg2eþ,lækka
",",",",","
lagði,sfg3eþ,leggja
á,ao,á
hvern,fokeo,hver
nýja,lkeovf,nýr
skattinn,nkeog,skattur
af,aþ,af
öðrum,fokeþ,annar
",",",",","
hann,fpken,hann
hækkaði,sfg3eþ,hækka
söluskattinn,nkeog,söluskattur
",",",",","
hann,fpken,hann
fann,sfg3eþ,finna
upp,ao,upp
vörugjaldið,nheog,vörugjald
",",",",","
hann,fpken,hann
tók,sfg3eþ,taka
viðlagasjóðsgjaldið,nheog,viðlagasjóðsgjald
og,c,og
lagði,sfg3eþ,leggja
það,fpheo,það
í,ao,í
ríkissjóð,nkeo,ríkissjóður
",",",",","
hann,fpken,hann
stal,sfg3eþ,stela
olíugjaldinu,nheþg,olíugjald
sem,ct,sem
var,sfg3eþ,vera
lagt,sþghen,leggja
á,aa,á
til,ae,til
þess,fphee,það
að,cn,að
reyna,sng,reyna
að,cn,að
létta,sng,létta
undir,aa,undir
með,aþ,með
þeim,fakeþ,sá
sem,ct,sem
þurftu,sfg3fþ,þurfa
að,cn,að
kynda,sng,kynda
hús,nhfo,hús
sín,fehfo,sinn
með,aþ,með
olíu,nveþ,olía
",",",",","
og,c,og
lagði,sfg3eþ,leggja
olíugjaldið,nheog,olíugjald
í,ao,í
ríkissjóð,nkeo,ríkissjóður
og,c,og
hann,fpken,hann
hnoðaði,sfg3eþ,hnoða
upp,aa,upp
hverjum,fokeþ,hver
skattinum,nkeþg,skattur
af,aþ,af
öðrum,fokeþ,annar
.,.,.
,,
Sjálfstfl.,nhfe,Sjálfstfl.
talar,sfg3en,tala
mikið,lhensf,mikill
um,ao,um
vinstri,lveovf,vinstri
stjórnir,nvfo,stjórn
sem,ct,sem
hafa,sfg3fn,hafa
setið,ssg,sitja
í,aþ,í
5,ta,5
/,/,/
ár,nhfo,ár
s.l.,as,s.l.
30,ta,30
ár,nhfo,ár
",",",",","
en,c,en
sjálfur,fbken,sjálfur
hefur,sfg3en,hafa
hann,fpken,hann
verið,ssg,vera
í,aþ,í
stjórn,nveþ,stjórn
allan,fokeo,allur
annan,fokeo,annar
tíma,nkeo,tími
og,c,og
búið,lheosf,búinn
til,aa,til
það,faheo,það
bákn,nheo,bákn
",",",",","
það,faheo,það
ríkiskerfi,nheo,ríkiskerfi
sem,ct,sem
hann,fpken,hann
þykist,sfm3en,þykja
vera,sng,vera
að,cn,að
slást,snm,slá
við,aa,við
.,.,.
,,
En,c,en
það,fphen,það
skulu,sfg3fn,skulu
menn,nkfn,maður
muna,sng,muna
",",",",","
þeir,fakfn,hann
sem,ct,sem
ganga,sfg3fn,ganga
til,ae,til
kosninga,nvfe,kosning
nú,aa,nú
í,aþ,í
desembermánuði,nkeþ,desembermánuður
og,c,og
standa,sfg3fn,standa
frammi,aa,frammi
fyrir,aþ,fyrir
þeim,fahfþ,það
alvarlegu,lhfþvf,alvarlegur
tíðindum,nhfþ,tíðindi
sem,ct,sem
menn,nkfn,maður
hafa,sfg3fn,hafa
heyrt,ssg,heyra
",",",",","
að,c,að
baráttan,nveng,barátta
í,aþ,í
þeim,favfþ,hún
kosningum,nvfþ,kosning
mun,sfg3en,munu
standa,sng,standa
á,aa,á
milli,ae,milli
tveggja,tfvfe,tveir
ólíkra,lvfesf,ólíkur
skoðana,nvfe,skoðun
---,ta,---
annars,fokee,annar
vegar,nkee,vegur
þeirra,favfe,hún
skoðana,nvfe,skoðun
",",",",","
sem,ct,sem
við,fp1fn,ég
Alþb.-menn,nkfn-s,Alþb.-maður
höfum,sfg1fn,hafa
verið,ssg,vera
aðaltalsmenn,nkfn,aðaltalsmaður
fyrir,aa,fyrir
og,c,og
verðum,sfg1fn,verða
aðaltalsmenn,nkfn,aðaltalsmaður
fyrir,aa,fyrir
í,aþ,í
fylgd,nveþ,fylgd
með,aþ,með
launafólki,nheþ,launafólk
í,aþ,í
landinu,nheþg,land
og,c,og
í,aþ,í
fylgd,nveþ,fylgd
með,aþ,með
vinnandi,lheþof,vinnandi
fólki,nheþ,fólk
í,aþ,í
landinu,nheþg,land
almennt,aa,almennt
",",",",","
hins,fakee,hinn
vegar,nkee,vegur
afturhalds-,nvee,afturhalds-
og,c,og
íhaldsstefnu,nvee,íhaldsstefna
Sjálfstfl.,nvee-s,Sjálfstfl.
sem,ct,sem
menn,nkfn,maður
hafa,sfg3fn,hafa
reynt,ssg,reyna
og,c,og
mundi,svg3eþ,munu
boða,sng,boða
kreppu,nveo,kreppa
",",",",","
atvinnuleysi,nhfo,atvinnuleysi
og,c,og
landflótta,nkeo,landflótti
og,c,og
að,aþ,að
sjálfsögðu,lheþsf,sjálfsagður
stórátök,nheþ,stórátök
við,ao,við
launafólk,nheo,launafólk
.,.,.
,,
Og,c,og
ég,fp1en,ég
segi,sfg1en,segja
við,ao,við
alla,fokfo,allur
vinstri,lkfnvf,vinstri
menn,nkfn,maður
í,aþ,í
þessu,faheþ,þessi
landi,nheþ,land
:,:,:
Þið,fp2fn,þú
hafið,sfg2fn,hafa
ekki,aa,ekki
efni,nhfo,efni
á,aþ,á
því,fpheþ,það
",",",",","
þegar,c,þegar
málin,nhfng,mál
standa,sfg3fn,standa
svona,aa,svona
",",",",","
að,cn,að
skipta,sng,skipta
liði,nheþ,lið
ykkar,fp2fe,þú
.,.,.
,,
Það,fphen,það
er,sfg3en,vera
tekist,sþmhen,tekja
á,aa,á
milli,ae,milli
tveggja,tfkfe,tveir
póla,nkfe,póll
",",",",","
og,c,og
annar,foken,annar
er,sfg3en,vera
Alþb.,nken-s,Alþb.
",",",",","
sem,ct,sem
er,sfg3en,vera
gegn,aþ,gegn
íhaldsstefnunni,nveþg,íhaldsstefna
",",",",","
og,c,og
þá,faveo,sá
stefnu,nveo,stefna
verða,sfg3fn,verða
vinstri,lkfnvf,vinstri
menn,nkfn,maður
í,aþ,í
landinu,nheþg,land
að,cn,að
fylkja,sng,fylkja
sér,fpkfþ,sig
um,aa,um
í,aþ,í
komandi,lvfþof,komandi
kosningum,nvfþ,kosning
.,.,.
,,
Ragnar,nken-s,Ragnar
Arnalds,nken-s,Arnaldur
:,:,:
Herra,nkee,herra
forseti,nken,forseti
.,.,.
,,
Nú,au,nú
þegar,c,þegar
þingflokkur,nken,þingflokkur
Alþfl.,nkee-s,Alþfl.
hefur,sfg3en,hafa
sprengt,ssg,sprengja
fráfarandi,lveoof,fráfarandi
stjórn,nveo,stjórn
og,c,og
raðað,ssg,raða
sér,sfg3en,sjá
í,ao,í
ráðherrastóla,nkfo,ráðherrastóll
hér,aa,hér
til,ae,til
beggja,fovfe,báðir
handa,nvfe,hönd
er,sfg3en,vera
þörf,nven,þörf
á,aþ,á
því,fpheþ,það
að,c,að
þjóðin,nveng,þjóð
fái,svg3en,fá
skýr,lhfosf,skýr
svör,nhfo,svar
við,aþ,við
þeirri,faveþ,sá
spurningu,nveþ,spurning
",",",",","
hver,fshfn,hver
beri,svg3en,bera
ábyrgð,nveo,ábyrgð
á,aþ,á
þessari,faveþ,þessi
stjórn,nveþ,stjórn
.,.,.
,,
Í,aþ,í
umboði,nheþ,umboð
hverra,fskfe,hver
starfar,sfg3en,starfa
hún,fpven,hún
?,?,?
,,
Er,sfg3en,vera
þetta,fahen,þessi
meirihlutastjórn,nven,meirihlutastjórn
eða,c,eða
minnihlutastjórn,nven,minnihlutastjórn
?,?,?
,,
Sérstaklega,aa,sérstaklega
er,sfg3en,vera
þetta,fahen,þessi
brýnt,lhensf,brýnn
eftir,ao,eftir
hinar,gvfo,hinn
furðulegu,lvfovf,furðulegur
yfirlýsingar,nvfo,yfirlýsing
formanns,nkee,formaður
Sjálfstfl.,nkee-s,Sjálfstfl.
",",",",","
Geirs,nkee-s,Geir
Hallgrímssonar,nkee-s,Hallgrímsson
",",",",","
áðan,aa,áðan
.,.,.
,,
Kjarni,nken,kjarni
málsins,nheeg,mál
er,sfg3en,vera
þessi,faven,þessi
:,:,:
Áður,aa,áður
en,c,en
minnihlutastjórn,nven,minnihlutastjórn
er,ct,er
mynduð,svg2fþ,munu
eða,c,eða
utanþingsstjórn,nven,utanþingsstjórn
er,sfg3en,vera
það,fphen,það
föst,lvensf,fastur
venja,nven,venja
í,aþ,í
stjórnskipun,nveþ,stjórnskipun
okkar,fp1fe,ég
að,c,að
gengið,sþghen,ganga
er,sfg3en,vera
úr,aþ,úr
skugga,nkeþ,skuggi
um,ao,um
að,c,að
ekki,aa,ekki
sé,svg3en,vera
unnt,lvensf,unntur
að,cn,að
mynda,sng,mynda
meirihlutastjórn,nveo,meirihlutastjórn
.,.,.
,,
Í,aþ,í
því,fpheþ,það
tilvíki,nveþ,tilvíki
",",",",","
sem,ct,sem
hér,aa,hér
um,aa,um
ræðir,sfg3en,ræða
",",",",","
hefur,sfg3en,hafa
einn,tfkeo,einn
af,aþ,af
formönnum,nkfþ,formaður
stjórnmálaflokkanna,nkfeg,stjórnmálaflokkur
myndað,ssg,mynda
stjórn,nveo,stjórn
án,ae,án
þess,fphee,það
að,c,að
aðrir,fokfn,annar
hafi,svg3fn,hafa
fengið,ssg,fá
tækifæri,nheo,tækifæri
til,ae,til
að,cn,að
reyna,sng,reyna
.,.,.
,,
Geir,nken-s,Geir
Hallgrímsson,nken-s,Hallgrímsson
tók,sfg3eþ,taka
það,fpheo,það
sérstaklega,aa,sérstaklega
fram,aa,fram
áðan,aa,áðan
",",",",","
að,c,að
með,aþ,með
ákveðnum,lhfþsf,ákveðinn
viðbrögðum,nhfþ,viðbragð
sínum,fehfþ,sinn
og,c,og
síns,fekee,sinn
flokks,nkee,flokkur
hefðu,svg3fþ,hafa
þm.,nkfn,þm.
,,
Sjálfstfl.,nkeo,Sjálfstfl.
komið,ssg,koma
í,ao,í
veg,nkeo,vegur
fyrir,ao,fyrir
að,c,að
reynt,sþghen,reyna
yrði,svg3eþ,verða
að,cn,að
mynda,sng,mynda
nýja,lveosf,nýr
vinstri,lveovf,vinstri
stjórn,nveo,stjórn
.,.,.
,,
Stjórnin,nveng,stjórn
var,sfg3eþ,vera
mynduð,svg2fþ,munu
með,aþ,með
stuðningi,nkeþ,stuðningur
Alþfl.,nkee-s,Alþfl.
og,c,og
Sjálfstfl.,nkee-s,Sjálfstfl.
í,aþ,í
óslitnu,lheþsf,óslitinn
framhaldi,nheþ,framhald
þess,fphee,það
að,c,að
önnur,foven,annar
stjórn,nven,stjórn
fór,sfg3eþ,fara
frá,aa,frá
",",",",","
og,c,og
